Date,Year,Month,MonthName,Quarter,Season,YearMonth,DayOfYear,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainToday_Flag,RainTomorrow_Flag,WindGust_Placeholder,Cloud_Placeholder,Temp3pm_BelowMin,IsRainDay,MeanTemp,TempRange,TempChange_9to3,HumidityDrop_9to3,PressureChange_9to3,AvgWindSpeed,RainCategory,HeatCategory,GustCategory,MaxTemp_Z,MinTemp_Z,Humidity3pm_Z,WindGustSpeed_Z,Pressure9am_Z,AnomalyType,IsAnomaly
2013-09-20,2013,9,Sep,3,Spring,2013-09,263,11.4,21.6,0.0,6.2,10.3,WSW,69.0,NNW,SW,13,24,34,30,1007.9,1006.2,2.0,6.0,18.6,18.9,No,No,0,0,0,0,0,0,16.5,10.2,0.3,4,-1.7,18.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.1,-0.47,-1.09,1.92,-1.39,,0
2013-09-21,2013,9,Sep,3,Spring,2013-09,264,11.3,22.0,0.0,7.0,11.0,W,37.0,W,ESE,22,19,49,42,1014.8,1012.2,1.0,2.0,16.8,20.1,No,No,0,0,0,0,0,0,16.65,10.7,3.3,7,-2.6,20.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.0,-0.51,-0.4,-0.5,-0.47,,0
2013-09-22,2013,9,Sep,3,Spring,2013-09,265,11.0,25.2,0.0,4.6,10.5,E,28.0,WNW,ENE,11,20,57,51,1014.9,1011.6,1.0,2.0,16.9,21.6,No,No,0,0,0,0,0,0,18.1,14.2,4.7,6,-3.3,15.5,Dry (<=1 mm),Warm (20-30),Light (<30),0.85,-0.62,0.12,-1.17,-0.46,,0
2013-09-23,2013,9,Sep,3,Spring,2013-09,266,12.9,24.4,0.0,5.4,10.9,ENE,24.0,W,E,7,13,55,54,1012.0,1007.3,1.0,1.0,19.1,22.8,No,No,0,0,0,0,0,0,18.65,11.5,3.7,1,-4.7,10.0,Dry (<=1 mm),Warm (20-30),Light (<30),0.64,0.11,0.3,-1.48,-0.84,,0
2013-09-24,2013,9,Sep,3,Spring,2013-09,267,17.5,28.4,0.0,7.4,5.3,WSW,39.0,E,ENE,2,9,32,32,1004.1,1000.4,7.0,5.0,22.4,26.9,No,No,0,0,0,0,0,0,22.95,10.9,4.5,0,-3.7,5.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.71,1.89,-0.98,-0.34,-1.89,,0
2013-09-25,2013,9,Sep,3,Spring,2013-09,268,15.6,28.8,0.0,6.4,10.7,NNE,43.0,W,NE,9,20,40,32,1009.8,1006.0,0.0,1.0,23.4,27.3,No,No,0,0,0,0,0,0,22.2,13.2,3.9,8,-3.8,14.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.81,1.15,-0.98,-0.04,-1.14,,0
2013-09-26,2013,9,Sep,3,Spring,2013-09,269,16.2,31.8,0.0,8.4,11.4,W,41.0,NW,WNW,17,35,30,20,1002.9,1005.8,0.0,0.0,26.9,26.3,No,No,0,0,0,0,0,0,24.0,15.6,-0.6,10,2.9,26.0,Dry (<=1 mm),Hot (30-35),Moderate (30-50),2.61,1.39,-1.67,-0.19,-2.05,,0
2013-09-27,2013,9,Sep,3,Spring,2013-09,270,12.7,22.6,0.0,12.2,11.4,W,46.0,W,E,19,19,29,39,1019.9,1016.6,0.0,0.0,18.1,19.9,No,No,0,0,0,0,0,0,17.65,9.9,1.8,-10,-3.3,19.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.16,0.03,-0.57,0.18,0.2,,0
2013-09-28,2013,9,Sep,3,Spring,2013-09,271,11.7,29.3,0.0,8.0,11.5,W,76.0,W,W,13,39,47,13,1011.1,1005.2,1.0,1.0,18.9,27.9,No,No,0,0,0,0,0,0,20.5,17.6,9.0,34,-5.9,26.0,Dry (<=1 mm),Warm (20-30),Gale-force (>=70),1.94,-0.35,-2.08,2.45,-0.96,,0
2013-09-29,2013,9,Sep,3,Spring,2013-09,272,14.4,22.8,0.0,9.8,10.8,W,41.0,W,E,13,22,34,35,1017.4,1014.8,1.0,1.0,19.4,20.8,No,No,0,0,0,0,0,0,18.6,8.4,1.4,-1,-2.6,17.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.22,0.69,-0.8,-0.19,-0.13,,0
2013-09-30,2013,9,Sep,3,Spring,2013-09,273,12.4,27.4,0.0,6.4,10.6,NNE,35.0,W,NE,6,17,46,35,1016.6,1010.7,6.0,3.0,20.3,26.2,No,No,0,0,0,0,0,0,19.9,15.0,5.9,11,-5.9,11.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.44,-0.08,-0.8,-0.65,-0.23,,0
2013-10-01,2013,10,Oct,4,Spring,2013-10,274,20.2,32.2,0.0,8.6,3.0,NW,85.0,NNW,WNW,35,41,33,32,1003.8,1005.0,7.0,7.0,24.7,26.4,No,No,0,0,0,0,0,0,26.2,12.0,1.7,1,1.2,38.0,Dry (<=1 mm),Hot (30-35),Gale-force (>=70),1.94,1.9,-1.05,2.89,-2.12,,0
2013-10-02,2013,10,Oct,4,Spring,2013-10,275,13.0,26.6,0.0,9.8,11.2,NNW,48.0,NNW,ENE,17,15,31,26,1015.6,1007.6,1.0,7.0,20.8,26.0,No,No,0,0,0,0,0,0,19.8,13.6,5.2,5,-8.0,16.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.68,-0.62,-1.39,0.24,-0.46,,0
2013-10-03,2013,10,Oct,4,Spring,2013-10,276,15.2,18.9,0.0,10.0,3.7,WSW,65.0,WSW,S,30,24,41,41,1010.9,1014.3,2.0,4.0,17.7,17.2,No,Yes,0,1,0,0,0,0,17.05,3.7,-0.5,0,3.4,27.0,Dry (<=1 mm),Mild (<20),Strong (50-70),-1.04,0.15,-0.54,1.46,-1.12,,0
2013-10-04,2013,10,Oct,4,Spring,2013-10,277,9.7,20.4,5.0,3.8,10.6,WSW,39.0,WNW,ESE,15,15,45,37,1022.4,1019.1,2.0,1.0,16.1,19.3,Yes,No,1,0,0,0,0,1,15.05,10.7,3.2,8,-3.3,15.0,Light (1-10),Warm (20-30),Moderate (30-50),-0.71,-1.77,-0.77,-0.41,0.5,,0
2013-10-05,2013,10,Oct,4,Spring,2013-10,278,11.3,25.0,0.0,5.2,9.2,E,28.0,W,E,15,13,56,41,1016.5,1010.4,4.0,6.0,17.8,23.4,No,No,0,0,0,0,0,0,18.15,13.7,5.6,15,-6.1,14.0,Dry (<=1 mm),Warm (20-30),Light (<30),0.32,-1.21,-0.54,-1.2,-0.33,,0
2013-10-06,2013,10,Oct,4,Spring,2013-10,279,14.1,29.8,0.0,5.6,11.2,SSW,33.0,WNW,E,9,17,41,24,1010.5,1005.0,2.0,3.0,20.1,28.9,No,No,0,0,0,0,0,0,21.95,15.7,8.8,17,-5.5,13.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.4,-0.24,-1.5,-0.84,-1.18,,0
2013-10-07,2013,10,Oct,4,Spring,2013-10,280,15.8,21.9,0.0,9.8,10.4,SE,52.0,SSW,SSE,26,33,60,44,1011.2,1010.8,2.0,2.0,18.3,20.3,No,No,0,0,0,0,0,0,18.85,6.1,2.0,16,-0.4,29.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.37,0.36,-0.37,0.52,-1.08,,0
2013-10-08,2013,10,Oct,4,Spring,2013-10,281,14.3,21.9,0.0,5.8,11.2,SSE,44.0,WNW,SSE,9,22,58,49,1014.0,1015.8,1.0,5.0,17.7,19.8,No,No,0,0,0,0,0,0,18.1,7.6,2.1,9,1.8,15.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.37,-0.17,-0.09,-0.05,-0.68,,0
2013-10-09,2013,10,Oct,4,Spring,2013-10,282,12.3,27.3,0.0,5.0,11.9,ENE,30.0,W,NE,13,15,59,36,1019.0,1013.1,0.0,0.0,17.6,25.7,No,No,0,0,0,0,0,0,19.8,15.0,8.1,23,-5.9,14.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.84,-0.86,-0.82,-1.05,0.02,,0
2013-10-10,2013,10,Oct,4,Spring,2013-10,283,17.6,37.3,0.0,10.0,10.0,S,74.0,NW,WNW,15,22,22,10,1009.7,1003.1,7.0,1.0,27.3,37.1,No,No,0,0,0,0,0,0,27.45,19.7,9.8,12,-6.6,18.5,Dry (<=1 mm),Extreme heat (>=35),Gale-force (>=70),3.08,0.99,-2.29,2.1,-1.29,Heat,1
2013-10-11,2013,10,Oct,4,Spring,2013-10,284,17.9,22.1,0.0,13.2,10.0,SSE,61.0,SSE,ENE,24,19,64,49,1013.1,1012.7,5.0,1.0,18.4,20.5,No,No,0,0,0,0,0,0,20.0,4.2,2.1,15,-0.4,21.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.33,1.09,-0.09,1.17,-0.81,,0
2013-10-12,2013,10,Oct,4,Spring,2013-10,285,14.3,24.7,0.0,5.8,11.2,ENE,31.0,WNW,ENE,13,24,63,62,1016.0,1009.5,0.0,0.0,18.5,23.3,No,No,0,0,0,0,0,0,19.5,10.4,4.8,1,-6.5,18.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.26,-0.17,0.64,-0.98,-0.4,,0
2013-10-13,2013,10,Oct,4,Spring,2013-10,286,17.5,35.0,0.0,6.6,10.8,WNW,80.0,WNW,WNW,11,46,45,10,1002.2,996.3,2.0,1.0,24.7,34.2,No,Yes,0,1,0,0,0,0,26.25,17.5,9.5,35,-5.9,28.5,Dry (<=1 mm),Extreme heat (>=35),Gale-force (>=70),2.57,0.95,-2.29,2.53,-2.35,,0
2013-10-14,2013,10,Oct,4,Spring,2013-10,287,13.1,20.7,5.0,15.2,6.7,WSW,44.0,SSW,ESE,28,24,44,34,1014.5,1014.4,5.0,2.0,14.8,19.3,Yes,No,1,0,0,0,0,1,16.9,7.6,4.5,10,-0.1,26.0,Light (1-10),Warm (20-30),Moderate (30-50),-0.64,-0.58,-0.94,-0.05,-0.61,,0
2013-10-15,2013,10,Oct,4,Spring,2013-10,288,10.7,24.3,0.0,5.8,12.1,E,33.0,WNW,NE,15,20,40,32,1022.6,1018.7,1.0,0.0,15.4,21.5,No,No,0,0,0,0,0,0,17.5,13.6,6.1,8,-3.9,17.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.17,-1.42,-1.05,-0.84,0.53,,0
2013-10-16,2013,10,Oct,4,Spring,2013-10,289,12.7,28.3,0.0,6.4,11.7,NE,48.0,NNE,ENE,9,35,33,32,1018.9,1012.4,1.0,1.0,21.1,25.1,No,No,0,0,0,0,0,0,20.5,15.6,4.0,1,-6.5,22.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.06,-0.72,-1.05,0.24,0.01,,0
2013-10-17,2013,10,Oct,4,Spring,2013-10,290,19.6,33.6,0.0,11.2,5.2,NW,80.0,N,WNW,31,43,23,10,1005.9,1003.3,7.0,7.0,27.5,31.5,No,No,0,0,0,0,0,0,26.6,14.0,4.0,13,-2.6,37.0,Dry (<=1 mm),Hot (30-35),Gale-force (>=70),2.25,1.69,-2.29,2.53,-1.82,,0
2013-10-18,2013,10,Oct,4,Spring,2013-10,291,13.7,22.1,0.0,13.4,11.2,SW,41.0,W,E,15,22,30,43,1025.8,1025.1,2.0,2.0,17.9,19.7,No,No,0,0,0,0,0,0,17.9,8.4,1.8,-13,-0.7,18.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.33,-0.37,-0.43,-0.27,0.98,,0
2013-10-19,2013,10,Oct,4,Spring,2013-10,292,12.6,22.4,0.0,6.8,12.1,ENE,37.0,WNW,E,13,28,57,43,1028.1,1024.4,0.0,0.0,17.6,21.3,No,No,0,0,0,0,0,0,17.5,9.8,3.7,14,-3.7,20.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.26,-0.76,-0.43,-0.55,1.31,,0
2013-10-20,2013,10,Oct,4,Spring,2013-10,293,15.5,24.4,0.0,7.2,10.9,NNE,48.0,W,ENE,4,19,65,59,1021.5,1016.5,0.0,5.0,20.7,23.4,No,No,0,0,0,0,0,0,19.95,8.9,2.7,6,-5.0,11.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.19,0.25,0.47,0.24,0.38,,0
2013-10-21,2013,10,Oct,4,Spring,2013-10,294,16.6,28.9,0.0,6.2,10.3,NNE,37.0,W,ESE,11,15,56,48,1016.3,1011.9,0.0,6.0,21.4,26.7,No,No,0,0,0,0,0,0,22.75,12.3,5.3,8,-4.4,13.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),1.2,0.64,-0.15,-0.55,-0.36,,0
2013-10-22,2013,10,Oct,4,Spring,2013-10,295,19.5,27.0,0.0,9.4,0.6,SW,50.0,SSW,ESE,20,7,72,65,1016.2,1011.7,7.0,8.0,21.4,24.2,No,Yes,0,1,0,0,0,0,23.25,7.5,2.8,7,-4.5,13.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),0.77,1.65,0.81,0.38,-0.37,,0
2013-10-23,2013,10,Oct,4,Spring,2013-10,296,20.1,33.6,3.6,2.8,11.9,NW,63.0,NNW,W,28,31,47,16,1004.8,1002.3,3.0,1.0,27.0,32.9,Yes,No,1,0,0,0,0,1,26.85,13.5,5.9,31,-2.5,29.5,Light (1-10),Hot (30-35),Strong (50-70),2.25,1.86,-1.95,1.31,-1.98,,0
2013-10-24,2013,10,Oct,4,Spring,2013-10,297,16.4,25.9,0.0,12.4,12.5,W,70.0,WSW,WSW,20,31,41,18,1011.7,1012.9,1.0,1.0,20.2,23.7,No,No,0,0,0,0,0,0,21.15,9.5,3.5,23,1.2,25.5,Dry (<=1 mm),Warm (20-30),Gale-force (>=70),0.53,0.57,-1.84,1.81,-1.01,,0
2013-10-25,2013,10,Oct,4,Spring,2013-10,298,12.2,23.4,0.0,10.8,10.4,E,35.0,WSW,E,20,26,28,31,1023.2,1019.2,1.0,0.0,16.0,20.7,No,No,0,0,0,0,0,0,17.8,11.2,4.7,-3,-4.0,23.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.03,-0.9,-1.11,-0.7,0.62,,0
2013-10-26,2013,10,Oct,4,Spring,2013-10,299,14.0,23.9,0.0,8.8,11.6,WSW,44.0,WSW,ESE,28,26,34,42,1020.9,1019.1,7.0,1.0,17.2,21.6,No,No,0,0,0,0,0,0,18.95,9.9,4.4,-8,-1.8,27.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.08,-0.27,-0.49,-0.05,0.29,,0
2013-10-27,2013,10,Oct,4,Spring,2013-10,300,14.6,22.3,0.0,6.0,9.1,ESE,37.0,NW,E,17,20,51,55,1022.5,1020.4,3.0,7.0,20.5,20.5,No,Yes,0,1,0,0,0,0,18.45,7.7,0.0,-4,-2.1,18.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.28,-0.06,0.25,-0.55,0.52,,0
2013-10-28,2013,10,Oct,4,Spring,2013-10,301,15.6,22.3,28.2,3.2,5.7,ENE,61.0,ENE,E,15,19,81,61,1019.5,1014.3,7.0,2.0,19.5,22.2,Yes,No,1,0,0,0,0,1,18.95,6.7,2.7,20,-5.2,17.0,Heavy (25-50),Warm (20-30),Strong (50-70),-0.28,0.29,0.59,1.17,0.09,,0
2013-10-29,2013,10,Oct,4,Spring,2013-10,302,16.4,26.3,0.0,4.8,5.0,S,93.0,W,E,15,0,78,68,1006.6,1008.7,7.0,7.0,19.5,18.9,No,No,0,0,0,0,0,0,21.35,9.9,-0.6,10,2.1,7.5,Dry (<=1 mm),Warm (20-30),Gale-force (>=70),0.62,0.57,0.98,3.46,-1.73,Extreme gust,1
2013-10-30,2013,10,Oct,4,Spring,2013-10,303,13.2,22.2,0.4,7.4,12.0,W,41.0,W,E,0,0,57,49,1019.6,1018.0,6.0,2.0,16.7,21.7,No,No,0,0,0,0,0,0,17.7,9.0,5.0,8,-1.6,0.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.3,-0.55,-0.09,-0.27,0.11,,0
2013-10-31,2013,10,Oct,4,Spring,2013-10,304,15.4,22.2,0.0,5.4,9.8,W,41.0,W,E,0,0,62,56,1022.0,1019.3,5.0,1.0,18.2,21.1,No,No,0,0,0,0,0,0,18.8,6.8,2.9,6,-2.7,0.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.3,0.22,0.31,-0.27,0.45,,0
2013-11-01,2013,11,Nov,4,Spring,2013-11,305,17.3,21.7,0.0,8.0,7.7,W,41.0,W,E,0,0,63,61,1023.8,1020.2,7.0,7.0,19.0,21.0,No,No,0,0,0,0,0,0,19.5,4.4,2.0,2,-3.6,0.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.8,-0.01,0.22,-0.32,1.33,,0
2013-11-02,2013,11,Nov,4,Spring,2013-11,306,15.9,26.1,0.0,5.6,7.1,W,41.0,W,E,0,0,71,63,1018.2,1012.5,7.0,7.0,19.3,23.5,No,No,0,0,0,0,0,0,21.0,10.2,4.2,8,-5.7,0.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.33,-0.62,0.35,-0.32,0.44,,0
2013-11-03,2013,11,Nov,4,Spring,2013-11,307,18.7,34.2,0.0,7.6,7.4,W,41.0,W,E,0,0,49,11,1010.3,1006.1,7.0,6.0,23.8,32.8,No,No,0,0,0,0,0,0,26.45,15.5,9.0,38,-4.2,0.0,Dry (<=1 mm),Hot (30-35),Moderate (30-50),2.41,0.6,-3.19,-0.32,-0.82,Very dry,1
2013-11-04,2013,11,Nov,4,Spring,2013-11,308,14.8,20.5,0.0,11.2,11.7,W,41.0,W,E,0,0,34,38,1022.5,1024.0,1.0,1.0,17.0,19.0,No,No,0,0,0,0,0,0,17.65,5.7,2.0,-4,1.5,0.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-1.11,-1.1,-1.35,-0.32,1.12,,0
2013-11-05,2013,11,Nov,4,Spring,2013-11,309,15.0,21.4,0.0,9.8,4.3,ESE,33.0,W,ESE,0,20,58,47,1028.0,1026.5,7.0,5.0,16.6,19.1,No,No,0,0,0,0,0,0,18.2,6.4,2.5,11,-1.5,10.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.88,-1.01,-0.74,-1.01,1.99,,0
2013-11-06,2013,11,Nov,4,Spring,2013-11,310,11.8,21.4,0.0,4.6,12.2,ENE,43.0,W,E,11,30,58,51,1024.3,1019.2,1.0,1.0,17.4,20.7,No,No,0,0,0,0,0,0,16.6,9.6,3.3,7,-5.1,20.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.88,-2.4,-0.46,-0.14,1.41,,0
2013-11-07,2013,11,Nov,4,Spring,2013-11,311,15.0,26.2,0.0,8.0,11.9,NNE,48.0,W,ENE,11,22,59,51,1017.1,1012.2,0.0,1.0,20.6,24.7,No,No,0,0,0,0,0,0,20.6,11.2,4.1,8,-4.9,16.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.35,-1.01,-0.46,0.29,0.26,,0
2013-11-08,2013,11,Nov,4,Spring,2013-11,312,17.9,28.1,0.0,9.4,8.3,W,63.0,W,NNE,4,28,43,44,1011.0,1006.4,3.0,6.0,24.5,27.6,No,No,0,0,0,0,0,0,23.0,10.2,3.1,-1,-4.6,16.0,Dry (<=1 mm),Warm (20-30),Strong (50-70),0.84,0.25,-0.94,1.59,-0.71,,0
2013-11-09,2013,11,Nov,4,Spring,2013-11,313,22.3,33.3,0.0,10.4,9.5,SSE,48.0,WNW,SE,9,20,46,37,1006.4,1006.6,4.0,3.0,24.8,28.4,No,Yes,0,1,0,0,0,0,27.8,11.0,3.6,9,0.2,14.5,Dry (<=1 mm),Hot (30-35),Moderate (30-50),2.18,2.17,-1.42,0.29,-1.44,,0
2013-11-10,2013,11,Nov,4,Spring,2013-11,314,15.7,18.9,11.6,9.6,0.7,SE,50.0,SSW,SE,15,22,87,62,1017.5,1017.2,8.0,7.0,15.8,18.7,Yes,Yes,1,1,0,0,0,1,17.3,3.2,2.9,25,-0.3,18.5,Moderate (10-25),Mild (<20),Strong (50-70),-1.52,-0.71,0.28,0.46,0.33,,0
2013-11-11,2013,11,Nov,4,Spring,2013-11,315,15.1,18.4,39.6,9.4,0.0,SE,54.0,SSE,SSE,31,28,91,91,1018.1,1016.4,8.0,7.0,16.0,17.3,Yes,Yes,1,1,0,0,0,1,16.75,3.3,1.3,0,-1.7,29.5,Heavy (25-50),Mild (<20),Strong (50-70),-1.65,-0.97,2.26,0.81,0.42,,0
2013-11-12,2013,11,Nov,4,Spring,2013-11,316,15.6,22.8,20.2,1.8,4.9,ENE,28.0,N,E,4,6,92,66,1013.2,1011.8,8.0,7.0,17.4,21.9,Yes,Yes,1,1,0,0,0,1,19.2,7.2,4.5,26,-1.4,5.0,Moderate (10-25),Warm (20-30),Light (<30),-0.52,-0.75,0.56,-1.44,-0.36,,0
2013-11-13,2013,11,Nov,4,Spring,2013-11,317,15.1,27.6,7.4,3.2,13.0,ENE,37.0,W,E,20,24,59,59,1014.4,1011.2,1.0,3.0,20.7,23.2,Yes,No,1,0,0,0,0,1,21.35,12.5,2.5,0,-3.2,22.0,Light (1-10),Warm (20-30),Moderate (30-50),0.71,-0.97,0.08,-0.66,-0.17,,0
2013-11-14,2013,11,Nov,4,Spring,2013-11,318,16.9,27.0,0.0,9.6,13.2,ENE,33.0,WNW,E,15,20,32,45,1014.1,1011.3,0.0,1.0,22.5,23.7,No,No,0,0,0,0,0,0,21.95,10.1,1.2,-13,-2.8,17.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.56,-0.18,-0.87,-1.01,-0.21,,0
2013-11-15,2013,11,Nov,4,Spring,2013-11,319,15.9,23.3,0.0,7.8,8.0,ESE,69.0,NNW,SE,2,26,68,62,1015.8,1014.6,3.0,6.0,20.7,22.6,No,Yes,0,1,0,0,0,0,19.6,7.4,1.9,6,-1.2,14.0,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.39,-0.62,0.28,2.11,0.06,,0
2013-11-16,2013,11,Nov,4,Spring,2013-11,320,15.7,21.7,23.0,4.8,5.6,SSE,50.0,SSE,SSE,19,33,74,75,1016.0,1014.5,7.0,7.0,18.0,18.8,Yes,Yes,1,1,0,0,0,1,18.7,6.0,0.8,-1,-1.5,26.0,Moderate (10-25),Warm (20-30),Strong (50-70),-0.8,-0.71,1.17,0.46,0.09,,0
2013-11-17,2013,11,Nov,4,Spring,2013-11,321,14.8,18.0,40.8,5.6,0.0,SSE,50.0,SSW,SSE,22,17,83,83,1015.5,1014.5,7.0,8.0,16.4,16.8,Yes,Yes,1,1,0,0,0,1,16.4,3.2,0.4,0,-1.0,19.5,Heavy (25-50),Mild (<20),Strong (50-70),-1.75,-1.1,1.72,0.46,0.01,,0
2013-11-18,2013,11,Nov,4,Spring,2013-11,322,15.2,20.0,11.2,4.0,0.0,S,59.0,S,SSE,30,24,80,91,1013.3,1010.5,8.0,8.0,17.9,18.4,Yes,Yes,1,1,0,0,0,1,17.6,4.8,0.5,-11,-2.8,27.0,Moderate (10-25),Warm (20-30),Strong (50-70),-1.24,-0.92,2.26,1.24,-0.34,,0
2013-11-19,2013,11,Nov,4,Spring,2013-11,323,16.4,25.4,17.6,2.0,10.3,S,39.0,SSW,SSE,17,17,79,55,1011.4,1010.3,6.0,2.0,20.0,24.5,Yes,No,1,0,0,0,0,1,20.9,9.0,4.5,24,-1.1,17.0,Moderate (10-25),Warm (20-30),Moderate (30-50),0.15,-0.4,-0.19,-0.49,-0.64,,0
2013-11-20,2013,11,Nov,4,Spring,2013-11,324,16.6,24.9,0.2,6.8,12.0,E,33.0,W,E,11,22,71,66,1012.4,1010.7,4.0,1.0,20.8,24.2,No,No,0,0,0,0,0,0,20.75,8.3,3.4,5,-1.7,16.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.02,-0.31,0.56,-1.01,-0.48,,0
2013-11-21,2013,11,Nov,4,Spring,2013-11,325,20.1,24.6,0.0,6.2,9.8,ENE,52.0,NNE,NE,15,24,64,64,1012.8,1010.4,6.0,5.0,23.6,23.5,No,Yes,0,1,0,0,0,0,22.35,4.5,-0.1,0,-2.4,19.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.06,1.21,0.42,0.64,-0.42,,0
2013-11-22,2013,11,Nov,4,Spring,2013-11,326,19.9,24.3,3.0,9.8,2.9,NE,69.0,NE,NNE,28,39,79,67,1009.1,1006.6,7.0,7.0,21.1,22.6,Yes,Yes,1,1,0,0,0,1,22.1,4.4,1.5,12,-2.5,33.5,Light (1-10),Warm (20-30),Strong (50-70),-0.14,1.12,0.63,2.11,-1.01,,0
2013-11-23,2013,11,Nov,4,Spring,2013-11,327,18.1,25.0,7.4,4.0,9.3,NE,31.0,WNW,NE,9,7,78,60,1005.8,1003.2,3.0,5.0,21.7,22.6,Yes,Yes,1,1,0,0,0,1,21.55,6.9,0.9,18,-2.6,8.0,Light (1-10),Warm (20-30),Moderate (30-50),0.04,0.34,0.15,-1.18,-1.53,,0
2013-11-24,2013,11,Nov,4,Spring,2013-11,328,16.8,23.8,3.6,5.0,13.0,SE,41.0,SSE,SE,7,20,58,51,1006.3,1005.2,1.0,2.0,20.8,22.7,Yes,No,1,0,0,0,0,1,20.3,7.0,1.9,7,-1.1,13.5,Light (1-10),Warm (20-30),Moderate (30-50),-0.26,-0.23,-0.46,-0.32,-1.45,,0
2013-11-25,2013,11,Nov,4,Spring,2013-11,329,16.4,23.3,0.0,8.2,10.3,SSW,61.0,SW,S,6,35,57,69,1008.1,1009.1,3.0,7.0,20.8,20.0,No,Yes,0,1,0,0,0,0,19.85,6.9,-0.8,-12,1.0,20.5,Dry (<=1 mm),Warm (20-30),Strong (50-70),-0.39,-0.4,0.76,1.42,-1.17,,0
2013-11-26,2013,11,Nov,4,Spring,2013-11,330,14.7,22.9,4.2,7.4,7.7,SSE,41.0,WSW,SSE,13,22,61,46,1016.7,1016.4,7.0,1.0,17.0,22.2,Yes,No,1,0,0,0,0,1,18.8,8.2,5.2,15,-0.3,17.5,Light (1-10),Warm (20-30),Moderate (30-50),-0.5,-1.14,-0.81,-0.32,0.2,,0
2013-11-27,2013,11,Nov,4,Spring,2013-11,331,13.7,23.9,0.0,5.6,12.6,E,30.0,WNW,E,13,20,52,48,1018.3,1014.8,1.0,1.0,19.5,22.5,No,No,0,0,0,0,0,0,18.8,10.2,3.0,4,-3.5,16.5,Dry (<=1 mm),Warm (20-30),Moderate (30-50),-0.24,-1.58,-0.67,-1.27,0.45,,0
2013-11-28,2013,11,Nov,4,Spring,2013-11,332,16.6,26.5,0.0,8.0,11.2,NNE,46.0,NNE,NE,9,19,56,60,1011.7,1005.0,6.0,7.0,23.3,25.6,No,No,0,0,0,0,0,0,21.55,9.9,2.3,-4,-6.7,14.0,Dry (<=1 mm),Warm (20-30),Moderate (30-50),0.43,-0.31,0.15,0.12,-0.59,,0
2013-11-29,2013,11,Nov,4,Spring,2013-11,333,19.5,20.9,0.2,10.6,0.0,S,59.0,SSE,S,13,19,72,83,1005.8,1008.8,8.0,7.0,20.9,17.1,No,Yes,0,1,0,0,1,0,20.2,1.4,-3.8,-11,3.0,16.0,Dry (<=1 mm),Warm (20-30),Strong (50-70),-1.01,0.95,1.72,1.24,-1.53,,0
